name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,cloudcover,visibility,solarradiation,solarenergy,severerisk,soilmoisture04,soilmoisture10,windspeed50,conditions,description,icon,stations,source,windspeed,uvindex,soilmoisture01
india,2021-09-01,80.6,73.4,78.3,88.1,73.4,79.9,77.7,98.2,4.116,100,12.5,rain,94.8,1.6,87.0,7.4,,,5.2,,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,4.0,1.5
india,2021-09-02,89.6,75.2,81.8,115.2,75.2,91.2,79.2,92.3,1.572,100,4.17,rain,86.1,1.8,193.3,16.7,,,5.2,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,7.0,1.5
india,2021-09-03,93.2,78.8,84.7,110.9,78.8,94.9,79.0,84.3,0.207,100,12.5,rain,82.9,2.1,181.8,15.7,,,5.2,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,9.2,7.0,1.6
india,2021-09-04,89.6,78.8,82.6,111.4,78.8,91.1,79.1,89.6,0.0,0,0.0,,79.7,2.2,144.2,12.4,,,5.3,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,9.2,5.0,1.6
india,2021-09-05,92.6,80.1,86.1,111.6,86.2,100.4,79.9,82.7,0.016,100,4.17,rain,68.7,2.2,191.4,16.5,,,5.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,7.0,8.0,1.5
india,2021-09-06,95.0,82.4,88.1,122.7,93.9,107.3,82.0,83.2,0.204,100,4.17,rain,65.0,2.1,220.1,18.9,,,5.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,6.7,7.0,1.5
india,2021-09-07,91.9,80.6,85.7,111.8,87.1,101.4,81.1,86.8,0.175,100,4.17,rain,78.4,2.0,154.3,13.2,,,5.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,10.3,6.0,1.5
india,2021-09-08,90.4,80.6,84.9,108.1,89.3,97.2,79.3,84.3,0.0,0,0.0,,69.9,2.2,184.9,16.1,,,5.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,11.4,7.0,1.5
india,2021-09-09,92.0,82.2,85.6,115.2,91.7,100.2,80.1,84.1,0.17,100,4.17,rain,72.9,2.1,166.7,14.3,,,5.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,11.1,8.0,1.4
india,2021-09-10,90.8,77.0,83.0,115.2,77.0,94.0,79.9,91.0,0.435,100,12.5,rain,88.6,1.8,168.9,14.6,,,5.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,6.0,1.5
india,2021-09-11,79.1,75.2,77.2,79.1,75.2,77.2,76.5,98.0,5.0,100,20.83,rain,97.1,1.3,75.5,6.5,,,5.4,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,4.0,1.7
india,2021-09-12,91.3,75.2,80.2,111.4,75.2,86.8,78.4,94.6,0.038,100,4.17,rain,91.1,1.8,129.8,11.1,,,5.6,,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,6.0,1.7
india,2021-09-13,91.4,77.0,81.8,111.4,77.0,89.8,79.6,93.5,0.073,100,4.17,rain,83.6,1.6,145.6,12.6,,,5.8,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,14.7,6.0,1.6
india,2021-09-14,94.5,75.2,83.8,118.3,75.2,94.2,78.7,85.6,0.027,100,8.33,rain,75.0,1.9,207.7,17.8,,,6.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,12.7,7.0,1.6
india,2021-09-15,94.4,78.5,85.5,117.1,78.5,96.9,78.5,80.6,0.0,0,0.0,,59.8,2.7,203.0,17.5,,,6.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,11.4,7.0,1.5
india,2021-09-16,84.2,75.2,79.2,100.7,75.2,83.0,77.2,93.7,0.479,100,8.33,rain,83.5,2.1,168.1,14.5,,,6.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,6.9,8.0,1.5
india,2021-09-17,88.6,76.5,81.9,105.1,76.5,88.6,76.3,83.6,0.0,0,0.0,,83.9,2.3,132.0,11.5,,,5.9,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,5.0,1.5
india,2021-09-18,92.3,77.0,83.5,115.5,77.0,93.3,78.4,85.1,0.0,0,0.0,,62.6,2.1,209.3,18.0,,,5.9,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,7.0,1.5
india,2021-09-19,93.0,78.8,85.9,112.6,78.8,98.1,78.8,80.3,0.0,0,0.0,,45.0,2.3,195.9,16.6,,,5.9,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,9.2,7.0,1.4
india,2021-09-20,94.4,80.6,86.2,111.3,87.9,99.3,79.2,80.8,0.0,0,0.0,,49.7,2.2,207.3,18.0,,,5.9,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,9.2,7.0,1.4
india,2021-09-21,95.2,80.6,85.3,114.3,87.1,98.3,79.2,82.8,0.136,100,4.17,rain,60.8,2.4,195.0,16.7,,,5.8,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,7.0,1.4
india,2021-09-22,88.3,77.0,81.6,100.3,77.0,88.6,78.1,89.4,0.004,100,4.17,rain,87.9,2.1,117.2,10.2,,,5.8,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.7,6.0,1.5
india,2021-09-23,90.0,77.0,82.2,111.8,77.0,89.9,77.8,87.0,0.031,100,4.17,rain,78.4,2.1,182.2,15.7,,,5.8,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,10.3,7.0,1.5
india,2021-09-24,93.2,76.9,82.7,110.3,76.9,90.8,77.7,85.5,0.136,100,4.17,rain,76.4,2.1,168.3,14.8,,,5.8,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,7.0,1.5
india,2021-09-25,90.4,78.0,83.7,105.6,78.0,92.7,78.4,84.7,0.0,0,0.0,,70.5,2.0,210.4,18.2,,,5.8,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,8.0,1.5
india,2021-09-26,91.0,77.0,82.6,108.1,77.0,91.2,78.7,88.6,0.0,0,0.0,,78.7,1.7,175.7,15.4,,,5.8,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,7.0,1.5
india,2021-09-27,92.5,78.8,85.3,107.8,78.8,96.8,79.0,82.3,0.0,0,0.0,,61.0,1.8,210.7,18.2,,,5.8,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,1.5
india,2021-09-28,93.5,78.8,86.5,112.3,78.8,99.7,79.2,79.9,0.0,0,0.0,,52.3,2.2,206.8,17.9,,,5.8,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,7.0,1.4
india,2021-09-29,93.9,80.6,86.3,110.8,88.1,99.0,78.8,79.6,0.0,0,0.0,,56.7,2.4,211.5,18.2,,,5.7,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,8.0,1.4
india,2021-09-30,93.8,78.8,85.5,110.9,78.8,97.5,78.6,80.6,0.0,0,0.0,,55.0,2.1,202.9,17.4,,,5.7,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,7.0,1.4
india,2021-10-01,91.4,80.6,85.3,108.1,86.1,97.7,78.6,81.1,0.068,100,4.17,rain,48.7,1.8,198.6,17.2,,,5.7,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,7.1,7.0,1.4
india,2021-10-02,94.8,80.6,86.5,110.3,88.7,99.6,79.2,80.5,0.0,0,0.0,,43.6,2.1,193.6,16.6,,,5.7,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,7.0,1.3
india,2021-10-03,96.4,80.6,86.4,117.1,88.1,99.3,78.7,79.0,0.034,100,4.17,rain,52.5,2.3,199.2,17.0,,,5.6,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,7.0,1.3
india,2021-10-04,96.7,80.2,87.0,108.3,86.2,96.8,76.3,72.5,0.0,0,0.0,,61.1,2.5,211.5,18.2,,,5.6,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,8.0,1.3
india,2021-10-05,94.8,80.6,85.6,109.3,86.1,94.7,76.0,74.3,0.034,100,4.17,rain,73.0,2.2,183.3,15.9,,,5.5,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,10.3,7.0,1.3
india,2021-10-06,94.2,78.8,85.1,104.9,78.8,92.0,76.2,76.9,0.0,0,0.0,,51.5,2.2,206.7,17.8,,,5.5,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,8.8,7.0,1.3
india,2021-10-07,92.7,77.5,83.8,100.8,77.5,89.5,74.2,74.6,0.0,0,0.0,,27.2,1.9,222.9,19.4,,,5.5,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,8.0,1.2
india,2021-10-08,94.8,76.2,84.0,98.7,76.2,86.1,70.1,67.0,0.0,0,0.0,,1.3,2.1,224.5,19.3,,,5.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,8.0,1.2
india,2021-10-09,96.0,74.8,84.5,97.8,74.8,85.6,67.5,61.2,0.0,0,0.0,,0.3,2.2,227.7,19.7,,,5.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,8.0,1.1
india,2021-10-10,96.4,74.9,84.5,99.3,74.9,85.9,67.4,60.4,0.0,0,0.0,,0.3,2.3,224.9,19.4,,,5.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,8.0,1.1
india,2021-10-11,97.7,74.8,85.0,101.2,74.8,85.9,66.3,57.9,0.0,0,0.0,,6.8,2.6,226.4,19.6,,,5.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,8.0,1.0
india,2021-10-12,96.6,74.9,84.1,97.6,74.9,84.6,66.2,60.3,0.0,0,0.0,,0.7,2.2,225.7,19.5,,,5.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,8.0,1.0
india,2021-10-13,92.2,72.8,82.4,90.7,72.8,82.0,60.6,51.7,0.0,0,0.0,,0.0,2.0,230.3,19.9,,,5.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,8.0,1.0
india,2021-10-14,92.3,68.0,78.8,89.6,68.0,78.2,58.4,55.0,0.0,0,0.0,,0.0,2.0,227.8,19.8,,,5.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,12.8,8.0,0.9
india,2021-10-15,92.9,68.0,79.4,94.1,68.0,79.5,62.2,59.2,0.0,0,0.0,,0.0,2.0,223.2,19.2,,,5.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,6.6,8.0,0.9
india,2021-10-16,92.1,70.2,81.2,100.0,70.2,82.6,67.4,66.1,0.0,0,0.0,,9.4,1.4,216.8,18.7,,,5.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,4.7,8.0,0.9
india,2021-10-17,86.0,71.6,77.0,97.1,71.6,78.6,72.8,87.2,1.759,100,16.67,rain,86.9,1.3,149.3,13.0,,,5.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,17.2,5.0,1.0
india,2021-10-18,74.0,68.0,71.4,74.0,68.0,71.4,69.9,94.9,1.649,100,16.67,rain,88.0,1.8,34.0,2.9,,,5.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,2.0,1.6
india,2021-10-19,87.1,69.6,76.6,91.4,69.6,78.1,70.3,82.4,0.0,0,0.0,,37.4,2.0,201.9,17.4,,,5.2,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,7.0,1.6
india,2021-10-20,87.9,69.8,77.3,90.0,69.8,77.8,67.0,73.2,0.0,0,0.0,,6.9,1.9,215.3,18.5,,,5.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,8.0,1.5
india,2021-10-21,89.6,64.0,76.7,87.3,64.0,76.2,57.5,55.8,0.0,0,0.0,,1.3,2.3,220.2,19.0,,,5.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,11.3,8.0,1.4
india,2021-10-22,89.6,66.0,77.6,91.8,66.0,78.3,62.2,60.6,0.0,0,0.0,,0.0,2.3,215.0,18.5,,,5.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,8.0,1.4
india,2021-10-23,89.2,67.6,77.2,91.0,67.6,77.3,63.9,66.9,0.0,0,0.0,,25.0,2.2,208.8,18.1,,,5.2,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,8.0,1.3
india,2021-10-24,87.0,66.2,74.8,89.2,66.2,75.1,64.8,73.5,0.944,100,8.33,rain,77.0,1.9,161.3,13.9,,,5.2,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,7.0,1.3
india,2021-10-25,82.4,63.3,72.1,83.5,63.3,72.2,64.5,78.8,0.0,0,0.0,,24.5,2.0,188.3,16.2,,,5.2,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,7.0,1.3
india,2021-10-26,81.0,63.7,72.0,81.6,63.7,72.0,61.2,71.7,0.0,0,0.0,,0.0,1.7,208.5,18.1,,,5.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,8.0,1.3
india,2021-10-27,82.4,61.3,71.5,82.1,61.3,71.5,59.5,68.7,0.0,0,0.0,,0.0,1.5,207.0,18.0,,,5.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,9.2,7.0,1.2
india,2021-10-28,82.2,61.4,71.5,81.4,61.4,71.4,58.3,67.3,0.0,0,0.0,,0.0,1.8,206.8,18.0,,,5.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,8.0,1.2
india,2021-10-29,84.2,61.7,72.4,84.4,61.7,72.5,60.2,68.0,0.0,0,0.0,,0.0,1.6,206.0,18.0,,,5.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,5.8,7.0,1.1
india,2021-10-30,84.8,62.2,72.2,83.4,62.2,72.1,58.2,64.3,0.0,0,0.0,,0.0,1.7,207.1,18.0,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,8.0,1.1
india,2021-10-31,84.2,63.8,72.4,83.7,63.8,72.5,59.2,64.8,0.0,0,0.0,,1.3,1.7,203.8,17.7,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,7.9,7.0,1.1
india,2021-11-01,86.4,60.0,71.8,84.4,60.0,71.5,55.5,61.0,0.0,0,0.0,,0.0,1.8,201.4,17.3,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,7.0,1.1
india,2021-11-02,84.6,61.1,72.4,84.3,61.1,72.4,57.7,62.9,0.0,0,0.0,,6.3,1.6,195.6,16.9,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,9.2,7.0,1.1
india,2021-11-03,86.0,63.6,72.4,86.0,63.6,72.5,61.2,70.1,0.0,0,0.0,,40.9,1.4,192.5,16.7,,,4.9,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,1.0
india,2021-11-04,80.6,62.2,69.8,82.1,62.2,69.9,62.6,79.1,0.0,0,0.0,,2.1,0.8,184.0,15.9,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,1.0
india,2021-11-05,78.4,62.2,69.0,78.4,62.2,69.0,61.9,80.4,0.0,0,0.0,,27.8,0.5,189.2,16.4,,,4.9,,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,1.0
india,2021-11-06,81.4,61.4,69.6,81.8,61.4,69.6,59.3,71.7,0.0,0,0.0,,9.3,0.6,194.7,17.0,,,4.9,,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,7.2,7.0,1.0
india,2021-11-07,83.4,61.2,69.8,82.3,61.2,69.7,58.3,70.4,0.0,0,0.0,,1.0,0.8,194.2,16.8,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,7.0,1.0
india,2021-11-08,82.4,59.5,69.8,81.6,59.5,69.7,55.0,62.8,0.0,0,0.0,,2.3,0.9,194.2,16.9,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,7.7,7.0,1.0
india,2021-11-09,82.4,59.6,70.5,81.4,59.6,70.3,53.9,59.2,0.0,0,0.0,,13.1,0.9,192.3,16.7,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,7.0,1.0
india,2021-11-10,84.2,59.7,70.8,85.7,59.7,70.7,56.3,63.4,0.0,0,0.0,,7.9,0.9,191.9,16.7,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,6.6,7.0,0.9
india,2021-11-11,76.9,58.5,66.9,76.9,58.5,66.9,56.5,71.6,0.0,0,0.0,,8.6,0.8,190.4,16.2,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,0.9
india,2021-11-12,79.8,57.9,67.5,79.8,57.9,67.5,58.6,75.4,0.0,0,0.0,,1.3,0.5,189.3,16.2,,,4.9,,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,0.9
india,2021-11-13,80.6,56.0,67.4,79.9,56.0,67.3,52.0,63.8,0.0,0,0.0,,0.0,0.8,188.9,16.2,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,0.9
india,2021-11-14,80.3,54.9,66.8,79.2,54.9,66.7,48.4,56.7,0.0,0,0.0,,0.0,1.1,189.1,16.1,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,0.9
india,2021-11-15,78.5,54.8,66.1,78.5,54.8,66.1,50.5,61.1,0.0,0,0.0,,0.0,1.0,186.8,16.1,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,4.8,7.0,0.9
india,2021-11-16,79.4,53.2,65.4,79.4,53.2,65.4,50.7,63.1,0.0,0,0.0,,0.0,0.9,187.1,16.1,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,7.0,0.9
india,2021-11-17,79.2,53.2,64.6,79.2,53.2,64.6,50.4,63.4,0.0,0,0.0,,9.5,0.9,184.4,16.0,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,0.9
india,2021-11-18,78.1,54.3,66.7,78.1,54.3,66.7,54.1,67.6,0.0,0,0.0,,33.5,1.0,181.9,15.6,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,4.7,7.0,0.9
india,2021-11-19,77.4,55.4,66.5,77.4,55.4,66.5,54.3,68.9,0.0,0,0.0,,43.0,0.9,177.1,15.3,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,7.0,0.9
india,2021-11-20,78.5,60.0,67.7,78.5,60.0,67.7,52.6,63.4,0.0,0,0.0,,44.3,1.1,136.7,11.6,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,6.0,0.9
india,2021-11-21,80.3,56.2,66.7,79.8,56.2,66.6,51.4,60.4,0.0,0,0.0,,1.3,1.0,180.8,15.6,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,9.0,7.0,0.9
india,2021-11-22,80.5,54.9,66.0,79.4,54.9,66.0,52.6,64.9,0.0,0,0.0,,0.0,1.2,183.7,16.1,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,15.0,7.0,0.9
india,2021-11-23,77.8,54.8,64.4,77.8,54.8,64.4,46.4,53.9,0.0,0,0.0,,0.0,1.5,180.0,15.6,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,7.0,0.9
india,2021-11-24,81.6,52.3,64.7,81.1,52.3,64.7,51.4,65.8,0.0,0,0.0,,0.0,1.4,176.5,15.4,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,0.9
india,2021-11-25,79.9,53.6,65.9,79.9,53.6,65.9,53.9,69.2,0.0,0,0.0,,0.0,1.1,171.6,15.0,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,4.7,7.0,0.9
india,2021-11-26,79.9,55.0,66.1,79.9,55.0,66.1,55.4,71.3,0.0,0,0.0,,0.8,0.9,171.0,14.8,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,4.7,7.0,0.9
india,2021-11-27,78.9,53.7,63.9,78.9,53.7,63.9,55.9,77.4,0.0,0,0.0,,0.5,1.0,168.1,14.5,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,6.9,6.0,0.9
india,2021-11-28,78.8,53.8,65.5,78.8,53.8,65.5,58.9,81.3,0.0,0,0.0,,5.5,0.9,164.3,14.2,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,6.0,0.9
india,2021-11-29,77.1,54.1,64.8,77.1,54.1,64.8,54.4,73.8,0.0,0,0.0,,2.9,1.0,171.7,15.0,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,7.0,0.9
india,2021-11-30,76.9,53.3,64.0,76.9,53.3,64.0,53.0,70.2,0.0,0,0.0,,29.3,1.0,164.5,14.2,,,4.9,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,6.9,6.0,0.9
india,2021-12-01,72.1,56.2,63.8,72.1,56.2,63.8,55.4,75.6,0.0,0,0.0,,50.6,1.1,91.0,7.9,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,4.7,3.0,0.9
india,2021-12-02,66.7,57.4,61.8,66.7,57.4,61.8,58.5,89.3,0.039,100,4.17,rain,76.7,0.7,45.0,3.8,,,5.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,2.0,0.9
india,2021-12-03,71.6,57.2,63.1,71.6,57.2,63.1,58.9,87.3,0.0,0,0.0,,66.6,0.8,94.7,8.2,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,4.0,0.9
